series_id,title,description,frequency,time_index_start,time_index_end,units,dataset_title,publisher_name,source,theme
bcra_775,bcra_775,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_776,bcra_776,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_777,bcra_777,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Cuentas corrientes - Total",R/P1D,1996-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_778,bcra_778,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Cuentas corrientes - De un millón de pesos y más",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_779,bcra_779,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Cuentas a la vista - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_78,bcra_78,"Balance consolidado del sistema financiero, saldos a fin de mes, en miles de pesos - Distribución de los recursos monetarios - Recursos monetarios del sector oficial - En moneda nacional - Cajas de ahorro y plazo fijo",R/P1M,1940-08-01,2020-10-01,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_780,bcra_780,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Cuentas a la vista - De un millón de pesos y más",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_781,bcra_781,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Caja de ahorros - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_782,bcra_782,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Caja de ahorros - De un millón de pesos y más",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_783,bcra_783,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En moneda nacional, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
